indiv	AGE	SEX	PC1
3268179	68	1	-11.7294
3609872	64	0	81.3401
2767115	68	0	-16.4636
5429929	68	1	72.4582
4459755	57	0	61.1205
2407506	46	1	128.76
2038719	70	1	295.979
5512737	42	0	155.695
3732609	67	0	102.543
4770837	49	0	66.8547
1642733	43	0	-12.275
3377628	54	0	-13.613
5838281	61	1	5.70474
2877453	48	1	-1.13088
6006232	44	0	8.10606
2242916	61	1	74.4218
2315863	51	0	-10.7915
2090960	47	0	37.0897
4694075	43	0	159.412
5247758	41	1	-15.3445
1133129	61	1	23.4906
3724600	62	1	296.631
5078499	45	0	402.148
2934791	48	0	-9.5634
4871496	51	1	-8.63293
2429265	68	1	-5.62817
4702322	55	0	18.1625
4841558	65	1	-13.5214
2308267	60	0	-12.3174
3488236	63	0	346.791
4173817	62	0	-9.96015
2097771	61	0	64.3614
3588356	67	1	-0.975595
2957299	62	1	-13.0875
3082807	43	0	159.342
5542134	54	1	34.7511
5753345	56	0	406.604
3199927	53	1	-4.23369
5107672	64	0	-15.3413
2122360	65	1	100.312
5230961	59	0	159.848
4342927	48	0	21.0492
1528812	57	0	-12.373
3645285	59	0	336.729
2955326	57	1	-14.0727
4032824	51	0	410.892
5481339	42	0	31.5257
1898795	56	0	0.906324
3849175	57	1	-10.381
1883810	55	0	7.85884
4606737	51	1	23.7949
5813867	60	0	5.82114
3766360	41	1	26.6834
2583594	48	0	-11.9043
1852971	44	1	398.813
5701989	42	0	-12.2493
4948403	56	0	152.267
1593638	41	0	383.599
1622566	56	1	40.7572
1096340	44	1	156.854
2833364	56	0	19.4014
2146258	41	0	-10.7687
5971054	41	1	70.5379
4423021	51	0	-13.7683
5510722	46	1	398.346
5572949	68	0	-12.6146
1308289	41	0	199.741
4036420	63	0	18.9388
2434959	55	0	-12.6822
4592650	61	0	-14.5645
4320697	46	1	88.2945
4521260	58	0	-12.9518
5201996	46	0	-13.3619
2353604	61	0	374.187
4111037	49	0	400.082
4163591	40	1	2.21849
4313378	42	0	3.77883
5285577	49	1	210.291
2508081	64	1	-2.72765
3795293	66	0	37.2363
5595337	52	0	200.424
2100649	68	1	18.5964
2897613	66	1	53.2453
4823845	68	1	-13.3484
2781651	57	0	-8.24408
3923442	68	0	-10.2968
5165144	54	0	31.7784
2032242	63	1	61.5556
2131339	42	0	-9.59309
1986081	45	1	-11.1141
4152965	70	1	-10.2631
1996316	46	0	-12.9175
1680360	48	1	255.116
5486552	50	0	156.586
4858789	46	1	-11.3495
1786950	50	0	182.135
3042053	54	0	19.9828
2851138	69	0	409.968
1803528	53	0	386.528
3485977	52	0	158.438
3158248	42	0	406.548
2753465	53	0	405.498
2475440	51	1	-11.9897
1921820	69	1	5.84093
4497524	62	1	20.3388
3591196	42	0	-11.6397
3943244	45	0	-12.3567
4062733	55	0	6.32081
4348636	63	0	-13.1617
1779122	68	0	401.956
2781532	69	1	22.5207
4307766	49	0	2.60331
3909151	54	1	155.21
1425036	47	0	392.055
4599968	66	0	405.047
5485092	45	0	404.756
2100417	60	1	405.138
2007329	68	1	68.1412
5314050	47	0	333.601
2830607	52	0	-11.516
5600980	41	0	229.047
4990806	63	1	-1.67748
5585964	68	1	407.493
1815687	54	0	-11.4522
1418792	66	1	-11.1097
3782943	62	1	-13.3328
2601610	64	0	23.1821
6005044	43	1	179.783
2497948	53	1	69.1847
4268660	66	1	99.3346
5566181	45	0	64.3543
3971220	52	1	19.8638
4517023	60	0	82.5155
5310184	56	0	371.082
2336762	50	0	68.0438
2156494	57	0	139.777
5267890	68	1	17.4246
4590007	64	0	-12.9075
2899331	44	0	28.0283
4217268	69	1	74.8192
4157065	42	1	7.97754
2127129	62	0	400.69
5696796	56	1	7.72296
1128458	56	0	-13.4533
3166655	53	0	326.819
2356644	44	0	107.274
4442864	57	0	37.1286
3637113	70	0	5.03493
3868579	40	0	175.333
2489461	51	0	-13.9718
3991049	56	0	151.117
1766460	57	1	9.9469
4873046	69	0	-3.09937
3195158	64	0	21.2274
4078473	59	1	-12.8075
3831201	52	1	93.2119
3518619	67	0	2.4899
4589691	51	0	93.9836
5122236	40	1	410.828
3438842	63	1	365.064
3519190	45	0	272.889
3268112	56	1	156.663
3198928	41	1	403.472
4283642	53	0	28.4133
4023990	68	1	403.281
2190081	50	0	405.983
3855210	66	0	-10.1275
1065031	44	0	90.5965
1855213	48	0	375.027
3245072	47	0	-11.1017
4781300	56	1	-10.9021
5198855	62	1	347.741
1310050	45	0	164.43
1702913	51	0	1.60288
5978243	49	0	384.37
1853361	68	0	-13.9622
3473294	69	1	276.872
3899147	50	1	-12.7071
1021103	56	0	-12.0827
1063364	53	0	60.8191
4615241	66	1	377.534
3893930	47	0	-14.7028
2124183	53	0	1.25318
1949923	55	0	-11.129
1662859	61	0	6.11503
2465110	40	0	157.609
3924778	59	0	65.8335
1901988	44	0	35.4737
4277520	66	1	67.15
4583225	49	1	-12.5613
3516595	70	0	7.02205
3406773	44	1	1.80542
4439777	41	1	-10.1072
5763374	69	1	-12.1576
2063275	69	1	65.6597
1631401	51	0	-2.85054
3853833	40	1	21.3091
4944649	47	0	408.999
2075628	66	0	82.2258
2860487	63	0	11.9733
2645975	57	0	86.6442
5046246	61	1	87.1379
2220304	45	1	-13.8005
5974967	44	1	-12.5579
2626921	40	1	408.302
3661418	51	1	334.04
2712005	65	0	400.463
3368515	43	0	64.6855
3910238	52	1	376.91
2107969	44	0	321.568
4182390	62	1	22.1649
1965294	51	0	157.076
1031815	66	1	67.249
1029538	56	0	-7.04013
3722150	42	1	30.6797
3862800	56	0	128.962
3082177	48	1	40.9224
4654008	52	1	410.861
3665723	54	0	404.268
5315202	43	0	-0.540218
2284163	46	1	406.074
2332859	44	0	38.0935
5316079	47	0	-14.567
5178617	40	0	70.2222
1939190	69	0	-12.0471
4602657	59	1	80.7187
1984234	48	0	368.209
3195614	45	0	-7.3826
4455990	56	0	58.7161
2088667	42	0	386.672
4486939	60	0	279.532
4573492	49	0	13.4642
5615388	51	0	410.922
1058122	48	1	95.9167
5850340	57	0	-11.2569
5987495	41	0	-1.81425
3972824	55	1	20.2223
4976828	69	0	-12.1849
1842308	41	1	-12.4609
2591881	44	1	-12.9866
1151383	63	1	4.19495
1723126	65	0	55.8181
1968218	68	0	61.1159
5535514	65	0	-11.4156
3345362	44	1	145.288
5225114	63	0	7.21167
5547787	43	0	142.137
2591774	47	1	60.1022
5308463	44	1	407.817
2577394	40	0	1.28679
4454163	45	1	84.5278
4752831	61	1	151.594
3759173	42	0	-13.9387
4750368	48	0	69.5075
3682809	41	1	158.02
5800557	44	1	-13.2047
4569548	43	0	-5.4178
4939487	62	1	6.99874
1650000	51	0	5.16791
1298012	43	1	406.425
3169900	63	0	-8.89452
5555039	57	0	21.542
1794652	52	0	408.711
4009451	47	0	0.840106
5573587	58	0	97.88
2270488	56	0	415.149
5039570	59	0	-12.2411
1264596	45	0	383.685
1254423	67	0	68.8636
4276436	66	1	1.65241
1521923	49	0	18.2392
3317125	43	1	-12.6373
4863442	41	0	32.0335
2768679	45	0	5.34905
5628913	67	1	-6.2448
3102252	68	1	-10.4756
5249003	51	1	4.34252
3393046	69	0	-13.4202
3286128	43	0	400.215
2691750	65	0	-13.8826
1239091	68	0	-13.1467
1985995	46	0	-10.9586
2604922	61	0	23.3805
2239613	61	1	19.5302
2873315	69	1	-12.7433
3952264	42	1	100.857
3247779	68	0	102.027
5157168	41	1	403.616
2340866	51	0	45.7251
1207100	43	0	-12.6187
2792368	69	1	-8.21524
1559077	48	0	94.1219
3057306	44	1	-12.0007
2843387	59	0	-12.2047
5512178	63	0	153.509
4795607	54	0	95.3305
4413473	43	0	-10.4502
3218121	49	0	-14.3337
4648376	51	0	-14.0352
5048918	58	0	86.2629
1803545	50	0	88.4509
2010977	66	0	-11.8805
3919772	40	1	-11.9191
3555219	54	1	-9.32758
1762716	61	0	0.555874
3602532	57	0	6.29521
4138249	44	0	-14.8864
1982566	41	1	16.1975
2793954	58	0	6.27784
5329827	68	0	3.34574
5397862	51	0	4.0165
3871106	49	0	16.6921
4417347	47	1	-11.4369
2095245	65	0	21.2997
2538374	44	1	36.477
6006950	46	0	68.3917
2818302	40	1	403.565
2984964	58	1	93.1634
1051660	45	1	-15.9405
3660228	64	1	315.301
4611236	60	0	-14.3414
5126297	56	1	68.0939
1252350	41	0	402.332
5446116	65	0	97.4667
2053761	65	1	98.7119
3578536	69	0	385.927
2700738	53	0	404.375
3694772	69	1	-15.8444
3577810	44	1	35.4596
4560737	44	1	-7.64687
5507562	68	1	25.2122
5102900	55	1	70.3374
5307195	68	1	62.5683
4043466	45	0	96.176
1888668	59	1	293.128
4889072	41	1	-10.8967
3434867	43	1	-11.2929
4013055	42	0	-11.1754
5778233	64	0	-10.0305
1850199	47	0	-9.05745
5148338	61	1	-12.4786
3279291	63	0	1.44366
2979538	56	0	3.50092
2081375	42	1	80.9565
2184581	44	0	-12.3515
4905444	51	0	-9.40251
4711427	63	1	-2.68114
1245559	67	0	-10.301
5375565	56	0	1.60049
2479606	57	1	18.6282
2927401	46	1	199.915
1736323	52	1	75.2409
2246732	51	0	99.1803
2622013	67	0	364.073
4900316	50	0	366.441
2454853	54	0	1.24452
3508689	46	0	48.2533
1061529	56	0	377.048
2438431	55	1	34.1787
4428790	52	1	33.9052
4612458	58	0	88.789
1903044	51	1	66.7968
1297858	49	1	393.586
4323405	69	1	56.0149
3335389	65	1	77.5039
3841859	64	0	41.8856
1317643	59	1	64.1715
1874411	40	1	404.81
2062425	42	1	403.753
4241865	47	1	16.3699
5169985	42	1	27.6952
5133348	53	0	200.142
3621630	46	0	-13.8663
3889433	58	0	-12.3899
5577572	52	1	-11.47
1620785	50	1	-15.6417
1468580	52	1	48.2818
1712779	54	0	399.68
2595204	40	1	96.0503
1572974	62	1	21.6353
4256280	56	1	134.637
4094055	62	1	403.804
1256063	57	0	370.901
3371738	47	0	362.768
1148494	59	1	20.8127
3310204	58	0	-3.81148
5819364	49	0	6.80827
3981342	41	0	406.914
5842718	54	1	98.0947
4826107	52	1	415.668
5008992	61	0	105.708
2992382	44	0	155.905
4858700	42	1	405.087
4123010	57	0	10.2019
2649648	52	1	393.219
3332649	48	0	157.965
5753692	48	0	73.8877
2067060	54	1	22.4575
4971295	55	1	65.304
5829555	58	0	102.308
1323131	53	0	387.921
3145856	49	0	66.3178
4293337	66	1	87.3465
4223061	41	0	-12.1073
5574353	43	0	-9.05904
3197776	44	1	35.0581
1538005	55	0	71.1287
3275720	48	1	-10.8134
3167463	68	0	-9.46014
2879260	61	1	16.1925
1204878	54	1	1.08811
1854373	44	1	156.384
4014865	51	1	-11.8985
4503018	52	0	-10.4422
3607550	43	0	-2.1324
5039756	67	1	-6.59883
1520638	48	0	-14.1853
2681346	50	1	8.87566
1947019	52	1	73.9314
1901224	69	0	49.3984
3464071	47	0	380.542
3625874	60	1	375.573
1091295	66	1	68.1602
5389662	70	1	1.77089
3142048	67	1	23.9402
2090117	49	0	-10.0782
5081408	53	1	95.1964
5565336	41	0	2.83722
3728874	54	0	62.6007
1445480	52	1	400.832
1223780	49	1	60.5615
3427240	64	0	413.946
1945764	66	0	-0.0437909
2824142	42	0	81.6781
4820711	55	0	158.104
5075729	50	1	43.9256
4365689	57	1	50.7333
5199591	48	0	55.0915
1085000	66	1	158.874
2634564	43	0	63.6164
4630062	64	1	21.4209
2940711	54	1	408.541
5115866	52	0	39.21
1468614	56	1	124.154
4684327	68	1	-14.4698
3934465	66	0	-15.6125
1076826	49	1	-13.0394
3524784	64	1	30.3065
2900617	64	1	0.967282
5312716	42	0	-13.5627
5108633	46	0	65.1811
5294887	46	0	401.684
5198457	46	1	405.373
2488149	61	1	67.018
5355882	40	1	-13.7251
1011482	53	1	85.6481
3157135	54	1	20.0804
5854999	58	0	390.861
3007320	64	0	217.332
3126155	54	0	86.1488
5081502	57	1	380.294
3856255	55	0	-10.3406
4704934	54	1	-9.7887
3644786	61	0	-14.3014
1954591	66	0	-12.3082
1184857	49	0	366.396
2731113	44	1	-13.6009
1012475	59	0	-11.6745
2230120	52	0	151.737
4164598	67	1	13.3122
2245179	48	0	38.9274
5618179	47	0	-8.61946
2655476	57	1	-8.69945
5284007	43	0	-10.3692
5432262	43	1	408.381
2372849	42	1	28.9166
2969931	62	0	3.26816
2038306	56	0	229.876
2315774	63	0	-5.23044
5807717	45	0	-8.56414
2376135	66	1	1.57084
2697300	61	0	-12.1002
3252495	47	0	98.5918
5111927	52	1	101.698
5903132	52	1	67.4661
4072596	54	0	-11.6128
5299580	63	0	-6.79679
5768826	40	1	68.0303
4802791	51	0	18.5243
3664910	47	0	62.9771
5341312	50	0	94.7347
5850982	42	0	322.16
3116977	45	1	-10.5311
5857000	61	0	39.7659
3094420	42	0	-14.866
2419104	67	0	151.822
4768367	45	1	51.2948
1922408	60	1	30.9834
5403643	66	1	99.8659
2502198	50	1	68.7782
4904073	44	0	351.808
1828524	60	1	67.5446
1455239	57	0	22.3394
4215658	42	0	82.8416
5791032	42	0	106.723
2265495	47	0	94.3111
1008428	55	1	-10.315
1209839	65	0	154.952
2335358	58	1	21.183
3782074	51	0	9.34045
5974338	54	0	34.3669
5732851	61	1	133.504
1334928	60	0	62.6582
4062493	40	1	376.037
3467022	43	1	104.124
5396058	68	1	21.6037
5657682	57	0	-6.66729
4877269	46	1	58.0931
5737658	47	0	158.684
2364225	51	0	362.124
1964623	56	0	71.8286
3411032	55	1	-11.4231
5206119	57	0	-13.1112
2936966	54	1	27.8678
4078505	57	1	65.4557
3149073	45	0	-10.9783
2873973	68	1	81.1593
2130054	68	1	389.724
5753472	63	1	-13.6156
3954110	62	0	-8.0451
2707072	49	1	97.6991
4020216	56	0	153.542
3954344	45	1	-16.7282
3083643	62	1	-14.2925
5514476	43	0	-7.919
4026353	57	0	23.6142
2162994	50	0	5.19887
2255588	54	1	363.452
2130521	65	0	-11.4632
3466049	56	1	19.4885
2527810	41	1	-10.7512
1897182	45	0	342.761
4246713	59	0	-14.4155
4234671	48	0	5.79947
4880482	57	1	66.1909
5395887	57	0	-12.3914
5013727	52	0	409.307
5291714	54	1	407.574
2857974	67	0	31.6296
5567496	42	1	374.332
4263499	46	0	-14.0092
2927896	47	0	2.82897
2229920	51	1	64.4369
4469130	58	0	152.548
4837624	53	0	175.222
5279561	43	1	407.327
3538344	43	1	53.6225
2676646	60	1	395.331
4244927	43	1	390.435
2829570	59	1	62.9655
2276708	46	0	309.377
3169031	55	1	-11.5129
5531426	53	1	195.592
5553130	52	0	0.06464
3772732	49	0	64.5103
3950950	57	1	-13.2654
2044850	42	1	68.7523
1022736	55	1	46.9392
5123454	44	1	0.229135
4270129	67	1	337.916
5530004	69	1	89.2177
2299891	41	1	332.991
5084651	44	0	300.073
1815521	45	1	156.433
3733969	67	1	85.8277
2208396	53	1	305.543
4548090	68	0	88.7641
3586012	45	0	155.843
1554052	66	1	284.942
5926806	46	0	338.993
4491501	60	1	4.28827
5378573	41	1	195.917
2218846	58	1	157.482
5237919	56	1	-14.0828
1232574	61	1	21.6379
5227892	59	1	-13.4788
5579583	48	1	155.619
3548408	43	1	-15.5762
2510190	56	1	-12.581
2314559	67	1	-9.93154
5945557	69	1	58.2624
4682402	42	1	81.764
3616804	52	1	386.419
2795693	57	1	19.1688
2797086	54	1	266.338
2121835	52	1	-13.8902
2230880	59	1	74.3368
3647244	41	1	1.68169
2144986	42	1	32.5389
2612050	47	1	193.688
4432470	61	1	116.45
1153403	53	1	16.8973
5366095	67	1	-12.6625
3089006	45	1	79.4111
3514306	56	1	-14.5826
5728313	47	1	391.035
3649584	62	0	-2.71489
2767531	53	0	-4.4041
3510777	67	0	222.904
1752859	56	0	-10.6826
1834938	66	1	67.7183
1303581	52	1	104.738
3366459	50	1	60.1102
4935028	67	1	-13.1043
2337566	67	1	2.73096
5845753	65	1	5.74838
5800600	42	1	402.29
5192878	44	1	405.807
5578690	50	1	79.7518
1565644	70	1	-13.5858
4459801	68	0	-11.0784
3531431	59	0	-11.4525
4541993	57	1	35.4901
2910809	67	1	-3.881
3662008	51	0	17.6691
3774635	62	0	-11.7901
2993409	46	1	406.33
4651754	56	0	-11.9645
4032366	69	1	-13.9164
5888114	48	0	22.2108
4250708	41	0	1.17943
5869726	46	0	312.669
4466952	50	0	87.3757
3026024	62	1	11.3642
1346899	66	0	-7.82949
4972465	51	0	35.918
3536029	67	1	67.5494
1207239	57	0	371.671
5705486	48	1	0.705176
2879244	48	0	142.916
2791572	40	0	41.2186
4243053	67	1	23.9911
1031086	42	1	104.414
2775364	62	1	70.3338
1145854	42	0	404.423
3040790	60	0	24.8182
3809894	50	1	-12.5
5222710	52	1	23.8027
5913643	48	0	33.4331
1676449	58	0	-9.55904
1276381	61	0	81.1757
3253879	66	1	-11.1326
2405884	43	0	2.47925
1756481	56	1	0.781048
2997548	54	1	68.8023
5970596	40	0	305.04
3932408	40	1	407.466
5288382	50	1	67.8136
1367142	52	0	391.568
5518268	61	0	-12.7004
3307770	59	0	-14.0119
5763843	50	1	-12.7211
1861216	55	0	-12.7635
3323087	46	1	4.52299
1403994	54	0	17.5604
3803051	69	1	68.6174
5262888	64	0	61.8924
2340296	61	1	-12.7657
4552918	41	0	-8.93894
1898015	55	0	-10.4283
5003163	66	1	373.428
2907543	46	0	158.427
4321224	41	0	102.139
1318906	69	1	82.9232
2697039	44	1	40.0719
3929348	53	1	97.2272
2056928	64	1	95.8542
2659192	53	0	96.1338
4302164	41	1	69.7732
5776698	56	1	7.93341
5952813	56	0	86.6906
1681208	55	1	70.4984
2329717	44	1	45.0838
4303397	67	1	373.413
4432089	46	0	171.672
5181474	42	1	105.469
3053504	44	0	66.363
1326023	69	1	18.1945
2005098	68	0	-11.1764
2063232	60	1	-12.7108
5617113	61	1	73.1094
5426618	53	1	21.9566
3627360	57	0	152.787
4314697	51	1	21.9737
1278136	42	0	19.1874
3410797	41	1	408.698
1358744	45	0	411.853
3151134	49	0	71.2601
4566431	42	1	20.7919
3758759	51	1	385.794
1068552	58	0	-14.7625
5221352	42	0	4.46744
3768974	43	1	9.45737
5342649	42	0	22.1987
4482396	41	0	158.708
5172137	41	0	30.5422
4316267	63	0	7.15197
2594277	64	1	154.568
2342530	67	0	-14.5694
4029522	61	1	15.8609
4691870	65	1	-13.4655
1195387	67	0	95.4994
4949244	48	1	194.468
2659398	43	0	34.2052
1300190	47	1	38.946
1846577	67	0	-12.5808
3841057	63	0	375.937
4948983	50	0	11.683
3818858	49	1	403.679
3070096	61	0	45.455
2772774	62	1	-12.3587
4495658	64	0	-9.71464
3924834	41	0	-10.7371
5300396	62	0	-10.3256
1039424	62	1	-8.83756
4131530	51	1	65.0157
4624153	44	0	169.117
3036453	68	1	64.2583
3800181	68	0	62.8625
3635835	51	0	-12.4153
5909666	52	0	59.1968
2864905	51	0	59.3578
5480728	56	1	-9.47395
4094585	43	0	409.272
2172279	67	0	343.114
2135759	52	1	-9.39066
1616737	42	0	393.117
2655119	51	1	-11.3679
5186242	41	0	54.3579
3380799	57	1	76.5964
4390052	63	0	21.5114
5714106	55	0	61.2321
2274975	43	0	8.02101
4342613	60	1	35.7911
5741670	51	0	96.0756
3175456	62	1	40.954
4788624	52	0	55.7445
4774663	44	1	402.206
5833747	41	0	3.72772
3626121	61	0	65.0327
3601477	46	0	388.751
2545340	49	0	71.4711
2831060	58	0	382.576
1415345	52	1	314.728
5378188	45	0	386.072
4195960	43	0	376.065
3314789	59	1	78.1671
2698654	53	0	282.401
1929144	54	1	0.699371
5396032	65	1	-15.7672
5769862	61	1	-15.1852
2261614	65	1	99.8693
3329007	62	0	19.3503
4599854	46	0	152.802
4784600	60	0	54.9546
3337035	69	0	41.2947
1046288	53	0	92.3025
3585911	62	0	68.6348
5918508	57	1	17.0121
1735617	60	0	4.49582
2490122	67	0	-13.8915
1802123	45	1	1.39292
4763742	58	0	289.484
4792055	53	1	13.405
3319536	42	1	159.101
1635595	48	0	159.819
3174389	69	1	72.4318
5388726	44	0	24.0101
3379953	49	0	69.7257
1174124	67	1	61.5541
3111432	53	0	-10.3696
5807674	55	0	-12.5697
2862941	51	0	406.786
2344013	62	0	333.924
5418274	64	1	352.264
5716377	40	0	330.946
5784721	68	1	0.557603
3839966	55	1	-11.0245
2027837	63	0	16.2703
5885996	66	0	-12.2174
2096512	69	0	-12.3798
4106416	59	0	1.72021
1740089	43	0	183.554
2808921	54	1	69.0636
5034015	54	0	378.344
2711568	49	0	-13.1651
1207354	58	1	-12.9041
3817497	64	0	-12.0087
3586952	41	0	348.764
1522027	58	1	-7.5594
3886369	57	1	261.363
2700347	55	1	1.98529
3701996	65	0	-12.2832
1880147	42	1	-13.1823
2336805	50	0	160.176
3068469	50	1	22.4381
5950400	41	1	-9.20795
1425312	52	1	7.56564
1718692	61	0	91.8438
4806550	48	1	0.989843
4833217	63	0	38.9018
5761892	50	1	375.06
1352622	50	0	67.4188
3956027	42	1	85.7494
3904259	55	0	23.4852
4215800	60	1	104.677
2675321	65	1	-11.8731
3087221	62	0	55.5353
4241313	55	1	-6.92317
2484995	62	0	-10.3143
2899242	58	1	195.728
4070556	44	0	91.066
3033096	57	0	58.9707
4322023	59	0	-4.62933
1901897	57	0	36.6758
1174356	50	1	-0.920634
1875685	48	1	198.775
2327763	51	0	36.004
4393966	40	1	156.198
2331318	48	0	410.042
4314746	67	0	-8.844
5856812	52	1	5.94512
3290034	51	0	196.476
1181939	50	1	158.085
3917810	66	1	69.7514
4472880	69	0	33.6749
4504735	55	0	9.51207
5940535	44	1	28.2209
2484462	58	0	15.1889
2258644	49	1	301.663
5051788	50	1	66.3958
3567452	52	0	68.8416
3563657	48	0	7.61034
3564201	59	0	375.72
2551715	43	0	-14.5216
4288461	51	1	367.884
3823691	47	0	41.1895
4817526	61	1	-8.19132
1337537	58	0	-12.5015
5079844	62	0	-6.87273
1878282	50	1	3.80708
3405827	40	0	219.649
3139042	55	0	4.16758
3031326	48	1	215.072
1999023	58	1	169.732
4452770	62	0	-5.85041
3828391	41	0	9.52694
1106315	63	0	-13.1532
3526367	57	0	9.21285
4182101	54	0	-11.7313
4183423	62	0	159.334
5843971	65	1	59.3431
4109716	45	1	98.1612
4423463	55	1	83.7797
1127415	43	1	47.8576
2411854	62	0	19.3949
5577100	61	0	-12.9827
1834580	69	1	78.1063
3649054	47	0	-11.2373
2689631	47	1	-10.191
3959537	43	1	64.8751
3300389	66	0	37.1393
4742759	42	0	-11.0638
1125393	59	1	-5.53062
5894995	43	0	255.582
3944993	53	0	3.73408
2501961	60	0	59.2731
3488761	56	0	19.9804
2872023	48	1	72.6793
4059331	64	0	10.1942
2977220	42	1	-12.7852
4784719	58	0	19.165
1653596	40	0	-10.2505
5910750	48	0	397.475
2580341	43	1	71.5968
2374857	61	0	-10.9032
1556341	63	0	-12.878
4922116	43	0	160.311
5645245	63	0	97.7209
5414515	61	1	203.329
3617930	69	0	9.80983
1513002	45	0	412.579
2794011	62	1	407.507
2912786	56	0	17.4152
4063711	57	1	4.63859
3500765	61	1	19.6286
3912154	68	0	18.7579
4325750	40	1	60.0945
5768734	63	0	188.71
2887626	68	1	61.0847
1323290	69	0	-13.1655
6023680	52	1	85.573
5952781	41	1	161.458
1027436	57	0	-11.912
5580262	57	0	-13.1695
2154329	63	0	-10.946
1975441	44	0	71.4144
2181680	45	0	-15.3006
1754673	48	0	56.5793
4144477	60	1	19.2933
1438899	40	1	-13.9614
2474414	56	1	71.3035
2423978	53	1	3.30605
3668868	61	1	15.9612
4431268	43	1	-12.3625
4041133	45	1	347.806
1857830	41	1	379.457
4197477	56	1	-3.56376
4597559	62	1	314.508
2311542	58	1	-13.802
3113500	48	1	65.2667
2220164	55	1	383.665
2813251	42	1	392.354
2470378	55	1	387.565
3408944	49	1	13.1354
1825919	44	1	-3.23594
4921160	48	1	-9.48397
4483830	59	0	-0.0333187
1722632	65	1	21.6682
4112129	53	0	-13.635
4135247	69	1	-14.1897
3692289	57	0	-12.7931
5451250	49	0	-13.7254
2741350	46	0	-12.3865
2876641	66	1	63.8737
4002706	63	0	175.366
1723334	48	0	0.536062
3051927	45	1	396.024
1770279	44	1	299.865
4139710	44	1	342.742
4708864	58	0	359.985
1286981	64	0	-1.17897
5698134	50	1	65.22
2951568	44	1	153.27
2545188	65	0	250.413
4860759	68	0	20.1268
2672291	57	0	41.7077
4470325	44	0	-7.8267
5547026	53	0	-8.34544
5622008	41	0	27.1057
2506846	49	0	401.463
3070712	61	0	21.8612
5521640	41	0	60.0672
5877688	60	1	73.6859
1185313	62	0	-12.6708
1961269	45	1	156.749
5494253	50	0	-11.3814
1344803	53	1	4.6847
2129923	58	0	2.34471
5308334	69	0	-13.4052
4454662	47	0	-10.5228
2269231	66	1	-13.072
1947114	50	1	156.754
3531252	51	1	83.4542
4745670	55	1	58.3343
1131588	58	0	-11.7225
2639325	48	0	-10.5159
3563990	64	0	19.736
6017068	69	0	-12.7045
5153634	46	1	199.709
1615958	53	0	19.9701
3249037	51	1	-13.1964
5555183	54	1	-12.8166
1057198	53	1	1.4856
2385428	52	1	96.2926
3992964	53	1	338.721
4504468	58	1	-13.3228
4842908	42	1	33.0075
2425689	55	1	398.417
1009104	52	1	-13.1734
1468599	61	1	-12.3928
4237724	57	1	31.8099
2247294	57	1	47.966
1161765	67	1	65.3325
2444110	68	1	1.99947
5454217	56	1	-5.87244
2294317	65	0	-17.9878
4283965	68	0	407.27
5767684	55	1	20.5654
2191502	69	1	371.866
5532067	69	1	59.0986
3997348	49	1	37.4669
4759906	49	0	-8.85043
1027910	48	1	157.282
4326730	42	1	-12.7972
4415558	68	1	64.4439
3705167	62	0	36.3639
5977034	65	1	-10.2565
3592814	64	0	187.13
2138879	42	1	11.5005
1278720	59	0	410.907
2663017	42	0	407.374
1233102	54	0	407.163
1154780	60	1	380.318
2734429	50	1	-7.85021
3862908	52	0	-11.1504
3804203	60	1	-12.3017
1352635	57	0	-7.64177
4799474	47	1	402.716
3796365	51	0	56.5995
3608336	45	1	405.262
5768691	57	0	401.771
1619151	46	0	34.708
4747521	50	1	-1.64005
1077378	55	1	6.28676
5570919	51	1	5.50881
1974883	54	0	84.5438
1517576	63	0	21.1994
4614279	49	0	-11.9538
2966684	69	1	-12.4033
3782540	57	0	-0.938297
2038661	65	0	22.8167
5164270	41	1	411.339
5340724	56	1	156.218
4203637	49	1	407.402
2843493	60	1	406.997
4970987	41	1	4.83309
5251108	60	1	4.24958
3064560	58	1	74.4678
3085055	44	1	5.93496
2597736	54	0	154.096
5652486	55	1	99.5031
5906774	66	0	325.192
4480888	53	1	88.677
4354929	61	1	156.649
5680267	48	1	-1.43655
2392445	56	0	-14.5287
3557956	45	0	61.9203
1913908	44	1	51.9141
1779086	68	0	-13.6157
3547432	48	0	20.6084
4817662	66	0	382.894
5191265	48	1	335.404
5614613	57	1	0.83443
5044701	57	1	158.453
4851581	50	1	-14.6744
1432416	42	1	390.56
4548165	61	1	401.964
3243510	43	1	4.47841
5925095	41	1	402.101
